participantId,Age_enc,Sex_enc,work_in_finance_enc,invest_own_score,first_invest_time_enc,trade_freq_12m_enc,news_follow_freq_enc,risk_pref_score,time_preference_switch,fin_lit_score,fin_lit_selfassess_1_enc,fin_overconfidence_1_enc,portfolio_confidence_1_enc,trust_ai_score,market_outlook_2wk_enc,market_volatility_2w_enc
260,33,0,0,0.1666666666666666,2,1.0,2,0.4166666666666666,3,0.5714285714285714,30.0,1.0,1.0,3.25,3,5.0
2215,38,0,0,0.0,1,,1,0.3333333333333333,1,0.7142857142857143,80.0,2.0,1.0,3.75,3,6.0
166,52,1,0,0.375,4,2.0,2,0.375,1,0.5714285714285714,10.0,2.0,4.0,3.75,5,5.0
2267,31,1,0,0.25,2,2.0,3,0.0833333333333333,5,0.7142857142857143,70.0,4.0,5.0,4.0,3,4.0
1586,43,1,0,0.5,4,1.0,2,0.9166666666666669,6,0.5714285714285714,30.0,5.0,3.0,3.5,1,7.0
1706,33,1,0,0.125,5,1.0,2,0.0833333333333333,1,0.8571428571428571,60.0,3.0,4.0,1.0,2,6.0
2120,32,1,0,0.625,4,1.0,2,0.6666666666666666,1,0.8571428571428571,70.0,7.0,7.0,3.25,3,5.0
1803,34,1,1,0.5,5,3.0,3,0.6666666666666666,1,1.0,100.0,6.0,7.0,3.25,5,5.0
1326,37,1,0,0.75,5,3.0,3,0.6666666666666667,5,0.8571428571428571,90.0,5.0,5.0,3.5,2,6.0
2289,41,1,0,0.125,2,,1,0.0833333333333333,5,0.7142857142857143,70.0,3.0,1.0,3.25,3,6.0
700,38,1,0,0.25,3,3.0,3,0.6666666666666667,1,0.8571428571428571,50.0,4.0,4.0,4.0,6,4.0
1387,50,0,0,1.0,4,2.0,1,0.5416666666666666,1,1.0,60.0,3.0,5.0,4.25,3,4.0
2357,39,0,0,0.125,1,,0,0.0,1,0.4285714285714285,40.0,2.0,2.0,4.0,3,4.0
109,35,1,0,0.125,2,3.0,1,0.2083333333333333,1,0.8571428571428571,80.0,4.0,5.0,4.0,6,4.0
1889,36,0,1,0.625,4,1.0,3,0.375,5,1.0,80.0,5.0,4.0,4.75,5,5.0
1356,37,1,1,0.5,4,3.0,2,0.1666666666666666,6,0.7142857142857143,70.0,5.0,5.0,4.0,4,5.0
309,42,0,1,0.375,2,1.0,2,0.2083333333333333,3,1.0,60.0,3.0,4.0,4.75,3,3.0
272,47,0,0,0.125,1,2.0,2,0.4166666666666667,7,0.7142857142857143,80.0,3.0,6.0,4.25,6,5.0
1981,28,0,0,0.375,1,2.0,2,0.5,1,1.0,80.0,5.0,4.0,5.5,4,5.0
1003,35,0,0,0.0,3,,1,0.2083333333333333,2,0.8571428571428571,40.0,2.0,2.0,3.25,1,6.0
1638,39,0,0,0.125,1,2.0,0,0.6666666666666666,4,0.8571428571428571,30.0,2.0,2.0,4.0,3,3.0
1400,46,1,0,0.375,5,1.0,3,0.375,5,0.8571428571428571,70.0,5.0,5.0,4.0,5,3.0
1656,36,0,0,0.3333333333333333,4,1.0,2,0.7083333333333333,4,0.4285714285714285,50.0,4.0,4.0,4.0,5,3.0
587,39,1,0,0.75,4,3.0,3,0.2916666666666666,1,0.8571428571428571,80.0,6.0,6.0,5.25,6,5.0
2393,35,0,0,0.125,2,,1,0.125,5,0.7142857142857143,60.0,2.0,1.0,3.25,3,6.0
710,44,0,0,0.0,5,,0,0.0,9,0.7142857142857143,70.0,6.0,5.0,4.5,4,2.0
649,38,0,1,0.25,4,1.0,3,0.4583333333333333,1,1.0,90.0,4.0,4.0,2.5,7,4.0
326,34,1,0,0.5,4,,2,0.0833333333333333,1,0.4285714285714285,20.0,2.0,2.0,3.0,5,5.0
1739,20,0,1,0.5714285714285714,2,2.0,2,0.1666666666666666,1,0.8571428571428571,70.0,5.0,5.0,4.5,5,3.0
251,36,1,0,0.75,4,2.0,2,0.25,5,0.7142857142857143,20.0,3.0,3.0,3.5,5,4.0
113,36,0,0,0.375,4,1.0,2,0.0833333333333333,5,0.5714285714285714,30.0,4.0,4.0,3.0,5,3.0
2144,50,1,0,0.5,4,,2,0.375,2,0.5714285714285714,60.0,4.0,3.0,3.5,5,5.0
2003,33,0,1,0.25,2,1.0,3,0.1666666666666666,2,0.8571428571428571,30.0,2.0,4.0,4.0,3,5.0
1860,42,0,0,0.25,5,,1,0.3333333333333333,8,0.7142857142857143,80.0,2.0,2.0,3.0,3,4.0
1969,47,1,1,0.5,3,1.0,2,0.5416666666666667,1,0.4285714285714285,80.0,6.0,7.0,4.75,6,6.0
1330,46,1,0,0.25,3,,0,0.5,1,0.7142857142857143,60.0,2.0,1.0,1.75,3,5.0
1360,19,1,0,0.125,2,2.0,1,0.4166666666666666,5,0.8571428571428571,70.0,3.0,5.0,4.0,6,5.0
534,48,1,0,0.25,5,,2,0.0833333333333333,1,0.8571428571428571,80.0,2.0,3.0,3.25,4,3.0
1757,27,0,0,0.25,4,,2,0.0833333333333333,9,0.7142857142857143,70.0,3.0,2.0,2.25,5,4.0
366,38,1,0,0.125,4,,3,0.4166666666666666,1,0.7142857142857143,70.0,6.0,6.0,4.25,2,3.0
945,44,1,0,0.625,5,3.0,3,0.0,1,0.8571428571428571,70.0,5.0,5.0,5.0,2,7.0
1639,51,1,0,0.125,5,2.0,2,0.2083333333333333,1,1.0,100.0,5.0,5.0,4.5,5,4.0
1644,42,1,1,0.125,5,1.0,3,0.5,1,1.0,100.0,7.0,6.0,3.75,4,5.0
382,54,0,1,0.375,5,2.0,3,0.4166666666666666,1,0.8571428571428571,70.0,5.0,5.0,4.25,3,5.0
2180,57,1,0,0.375,5,2.0,3,0.4166666666666666,2,1.0,80.0,6.0,6.0,3.25,5,5.0
2404,35,0,1,0.25,5,,2,0.4583333333333333,4,0.5714285714285714,60.0,6.0,5.0,4.75,3,6.0
1953,58,1,0,0.625,5,3.0,3,0.8333333333333333,1,0.7142857142857143,50.0,4.0,5.0,5.0,5,4.0
1167,42,0,0,0.125,3,,1,0.0833333333333333,1,0.7142857142857143,50.0,2.0,1.0,3.75,2,4.0
201,43,1,1,0.5714285714285714,4,1.0,2,0.3333333333333333,9,0.5714285714285714,30.0,5.0,5.0,4.25,6,7.0
1630,28,0,0,0.5,2,1.0,2,0.2916666666666666,1,1.0,50.0,1.0,3.0,2.5,3,4.0
1334,34,0,1,0.5,3,1.0,2,0.2916666666666666,6,0.4285714285714285,70.0,5.0,5.0,4.5,3,4.0
622,40,1,0,0.5,4,1.0,1,0.4583333333333333,1,0.8571428571428571,70.0,3.0,5.0,2.75,5,4.0
936,52,0,1,0.5,5,2.0,3,0.6666666666666666,1,1.0,80.0,4.0,5.0,3.0,5,7.0
2101,46,1,0,0.625,4,2.0,2,0.7083333333333333,1,0.8571428571428571,70.0,5.0,6.0,4.5,5,4.0
806,44,1,0,0.375,5,2.0,2,0.4166666666666667,3,0.2857142857142857,10.0,2.0,2.0,3.25,4,7.0
2234,37,1,0,0.75,5,3.0,2,0.3333333333333333,1,1.0,80.0,3.0,5.0,2.25,2,7.0
1047,42,0,0,0.5,5,,3,0.25,1,0.7142857142857143,70.0,5.0,5.0,6.25,5,6.0
1508,38,1,0,0.625,4,2.0,2,0.4166666666666667,1,0.8571428571428571,80.0,7.0,7.0,4.75,5,6.0
493,43,0,0,0.25,2,1.0,3,0.8333333333333333,9,0.4285714285714285,40.0,4.0,3.0,2.5,4,4.0
1985,43,1,0,0.25,2,2.0,2,0.1666666666666666,5,0.7142857142857143,80.0,2.0,1.0,2.25,6,4.0
1690,30,1,1,0.5,4,1.0,2,0.5416666666666666,1,0.7142857142857143,80.0,5.0,6.0,4.5,5,4.0
943,43,1,0,1.0,5,2.0,2,0.5416666666666667,1,0.7142857142857143,80.0,5.0,6.0,4.5,7,3.0
734,65,0,0,0.375,5,,3,0.1666666666666666,1,0.7142857142857143,20.0,2.0,4.0,2.0,5,4.0
809,36,1,1,0.25,5,3.0,2,0.3333333333333333,2,0.8571428571428571,80.0,5.0,4.0,3.75,5,5.0
1715,63,0,0,0.625,5,,1,0.2083333333333333,1,0.8571428571428571,70.0,3.0,2.0,4.25,4,4.0
1323,41,0,1,0.75,2,1.0,2,0.5833333333333333,4,1.0,80.0,6.0,5.0,4.75,5,5.0
821,60,1,0,0.375,2,2.0,2,0.5833333333333333,3,1.0,60.0,2.0,4.0,4.25,3,6.0
1282,44,1,0,0.875,5,2.0,3,0.5833333333333333,1,0.7142857142857143,60.0,4.0,5.0,1.75,4,5.0
485,36,0,0,0.125,2,3.0,3,0.5833333333333334,1,0.5714285714285714,50.0,1.0,6.0,3.5,6,4.0
1107,38,0,0,0.375,2,1.0,2,0.3333333333333333,1,0.4285714285714285,10.0,2.0,2.0,3.75,4,4.0
853,53,0,1,1.0,3,2.0,3,0.9166666666666669,2,1.0,90.0,6.0,6.0,4.5,5,4.0
966,36,1,0,0.5,4,1.0,2,0.5,1,0.8571428571428571,90.0,3.0,2.0,2.5,3,3.0
1460,34,1,0,0.5,4,2.0,2,0.2083333333333333,4,1.0,90.0,5.0,5.0,4.5,6,4.0
1589,44,1,0,0.4285714285714285,5,2.0,0,0.4583333333333333,1,1.0,100.0,5.0,6.0,3.0,3,3.0
1861,30,0,0,0.125,3,1.0,0,0.2916666666666666,1,0.8571428571428571,90.0,2.0,3.0,4.25,1,7.0
2007,57,0,0,0.375,5,1.0,2,0.0833333333333333,6,0.7142857142857143,80.0,4.0,5.0,4.75,5,4.0
2171,35,0,0,0.375,2,,2,0.2916666666666666,3,0.8571428571428571,80.0,3.0,5.0,4.0,3,6.0
2213,49,1,0,0.5,5,3.0,3,0.2083333333333333,1,1.0,70.0,4.0,5.0,4.5,5,2.0
556,34,1,0,0.5,4,3.0,2,0.6666666666666666,1,0.7142857142857143,80.0,5.0,6.0,4.0,6,6.0
1161,37,0,0,0.2857142857142857,3,2.0,1,0.1666666666666666,8,0.5714285714285714,40.0,3.0,3.0,2.25,3,6.0
1654,43,1,0,0.375,3,2.0,3,0.7083333333333333,3,1.0,90.0,4.0,5.0,4.5,5,5.0
2377,41,0,0,0.8,4,1.0,1,0.2916666666666666,1,0.8571428571428571,60.0,4.0,2.0,4.25,5,3.0
1226,70,0,0,0.625,5,2.0,3,0.25,1,0.8571428571428571,80.0,4.0,5.0,3.5,5,6.0
340,25,0,1,0.375,2,2.0,2,0.6666666666666667,5,0.5714285714285714,70.0,7.0,7.0,2.5,1,6.0
55,48,0,0,0.125,5,1.0,2,0.5833333333333334,1,0.2857142857142857,40.0,3.0,1.0,6.5,3,4.0
136,36,0,0,0.25,3,1.0,1,0.8333333333333333,7,0.7142857142857143,60.0,4.0,6.0,4.75,5,3.0
1573,58,0,0,0.125,5,,2,0.375,1,0.8571428571428571,80.0,4.0,4.0,3.75,3,5.0
182,38,0,0,0.375,5,2.0,3,0.3333333333333333,1,0.8571428571428571,90.0,5.0,5.0,3.75,6,6.0
1372,36,1,0,0.625,4,2.0,3,0.0833333333333333,1,0.7142857142857143,80.0,6.0,6.0,4.75,7,7.0
637,62,0,0,0.0,5,,1,0.0833333333333333,1,0.5714285714285714,60.0,2.0,1.0,4.75,3,4.0
187,71,1,0,0.375,5,1.0,3,0.125,1,0.7142857142857143,90.0,5.0,6.0,2.75,4,3.0
612,60,1,1,0.75,2,1.0,2,0.5833333333333333,2,0.1428571428571428,80.0,5.0,5.0,5.0,5,5.0
2162,65,1,0,0.5,4,3.0,3,0.375,1,1.0,100.0,5.0,5.0,4.75,4,5.0
2394,75,1,0,0.125,5,,3,0.5833333333333334,1,0.8571428571428571,80.0,5.0,5.0,4.0,4,6.0
1274,67,1,0,0.25,5,3.0,2,0.125,3,0.7142857142857143,80.0,4.0,5.0,4.75,1,6.0
1921,64,1,0,0.25,5,3.0,3,0.5833333333333334,1,1.0,100.0,6.0,6.0,3.0,5,5.0
1142,61,1,0,0.25,5,,2,0.2083333333333333,1,0.7142857142857143,80.0,5.0,5.0,4.75,6,5.0
699,78,1,0,0.375,5,1.0,3,0.375,5,1.0,80.0,5.0,5.0,2.0,4,4.0
862,75,1,0,0.5,5,3.0,3,0.8333333333333333,1,0.5714285714285714,60.0,5.0,5.0,5.25,6,6.0
1924,64,1,0,0.375,3,1.0,2,0.5833333333333333,1,0.4285714285714285,80.0,5.0,6.0,4.5,6,6.0
1629,74,1,1,0.5,5,3.0,3,0.6666666666666667,9,0.7142857142857143,70.0,5.0,6.0,5.75,6,5.0
339,74,1,0,0.375,5,,2,0.375,1,0.7142857142857143,80.0,4.0,5.0,4.75,3,4.0
1486,66,0,0,0.5,5,,3,0.5833333333333334,1,1.0,80.0,3.0,4.0,2.0,3,5.0
